example_id,split,label,retained,prompt_text,prompt_repr,prompt_utf8_hex,prompt_sha256,token_ids,num_tokens,focus_position,adjective,verb
toy-train-neg-020,train,0,True,"I thought this movie was tragic, I despised it. 
Conclusion: This movie is","'I thought this movie was tragic, I despised it. \nConclusion: This movie is'",492074686f756768742074686973206d6f76696520776173207472616769632c20492064657370697365642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,0ef589dab72ba9820ce3d731bf38b864371cd9383c0ff005ba96e01c4537203b,"[50256, 40, 1807, 428, 3807, 373, 15444, 11, 314, 44990, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]",19,6,tragic,despised
toy-train-neg-021,train,0,True,"I thought this movie was ugly, I hated it. 
Conclusion: This movie is","'I thought this movie was ugly, I hated it. \nConclusion: This movie is'",492074686f756768742074686973206d6f766965207761732075676c792c20492068617465642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,36c72de4e5a35d11bbae802ddeda1d25ca546476943bac465557c5e46ddc89a0,"[50256, 40, 1807, 428, 3807, 373, 13400, 11, 314, 16563, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]",19,6,ugly,hated
toy-train-neg-022,train,0,True,"I thought this movie was unpleasant, I disliked it. 
Conclusion: This movie is","'I thought this movie was unpleasant, I disliked it. \nConclusion: This movie is'",492074686f756768742074686973206d6f7669652077617320756e706c656173616e742c2049206469736c696b65642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,81c254c2ee2f84ff5c90af9b7f28b8d0a0b18dab499e674631ddbce37c248de4,"[50256, 40, 1807, 428, 3807, 373, 22029, 11, 314, 43252, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]",19,6,unpleasant,disliked
toy-train-neg-023,train,0,True,"I thought this movie was wretched, I despised it. 
Conclusion: This movie is","'I thought this movie was wretched, I despised it. \nConclusion: This movie is'",492074686f756768742074686973206d6f766965207761732077726574636865642c20492064657370697365642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,74ccdfab4e485ad01285ad28efca5afbb9ba2286cd78854f9559259d36877173,"[50256, 40, 1807, 428, 3807, 373, 41857, 11, 314, 44990, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]",19,6,wretched,despised
toy-test-pos-000,test,1,True,"I thought this movie was admirable, I enjoyed it. 
Conclusion: This movie is","'I thought this movie was admirable, I enjoyed it. \nConclusion: This movie is'",492074686f756768742074686973206d6f766965207761732061646d697261626c652c204920656e6a6f7965642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,6dd301e88a560cc5b42ca367d5d3474a42285eb81e0fbe3fa3dfaae730729ca6,"[50256, 40, 1807, 428, 3807, 373, 37959, 11, 314, 8359, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]",19,6,admirable,enjoyed
toy-test-pos-001,test,1,True,"I thought this movie was glorious, I loved it. 
Conclusion: This movie is","'I thought this movie was glorious, I loved it. \nConclusion: This movie is'",492074686f756768742074686973206d6f7669652077617320676c6f72696f75732c2049206c6f7665642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,f4a330a65184f63b876fdab5e95cc520cf73d22b6773fe995ddab0a0830e22dd,"[50256, 40, 1807, 428, 3807, 373, 21140, 11, 314, 6151, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]",19,6,glorious,loved
toy-test-pos-002,test,1,True,"I thought this movie was helpful, I liked it. 
Conclusion: This movie is","'I thought this movie was helpful, I liked it. \nConclusion: This movie is'",492074686f756768742074686973206d6f766965207761732068656c7066756c2c2049206c696b65642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,b706ea8a56f87661f1ad593d44c58c5164a067acfdd5a60e4c2d57aad89bef61,"[50256, 40, 1807, 428, 3807, 373, 7613, 11, 314, 8288, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]",19,6,helpful,liked
toy-test-pos-003,test,1,True,"I thought this movie was impressive, I appreciated it. 
Conclusion: This movie is","'I thought this movie was impressive, I appreciated it. \nConclusion: This movie is'",492074686f756768742074686973206d6f7669652077617320696d70726573736976652c20492061707072656369617465642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,665b8056f2918b085dd5e50a3d0bfd1a52612491142711c67bfb106883eeec43,"[50256, 40, 1807, 428, 3807, 373, 8036, 11, 314, 16373, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]",19,6,impressive,appreciated
toy-test-pos-004,test,1,True,"I thought this movie was lively, I admired it. 
Conclusion: This movie is","'I thought this movie was lively, I admired it. \nConclusion: This movie is'",492074686f756768742074686973206d6f76696520776173206c6976656c792c20492061646d697265642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,dbf095a0304c7d5e95b8e0eef74d57d565612f4e9d8e5b298db383578b43ec7d,"[50256, 40, 1807, 428, 3807, 373, 29696, 11, 314, 29382, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]",19,6,lively,admired
toy-test-pos-005,test,1,True,"I thought this movie was magical, I enjoyed it. 
Conclusion: This movie is","'I thought this movie was magical, I enjoyed it. \nConclusion: This movie is'",492074686f756768742074686973206d6f76696520776173206d61676963616c2c204920656e6a6f7965642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,90fa984f2ac320e99b05bdaef88d8ce9f50594117bba5261af89be0199872548,"[50256, 40, 1807, 428, 3807, 373, 10883, 11, 314, 8359, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]",19,6,magical,enjoyed
toy-test-pos-006,test,1,True,"I thought this movie was modern, I loved it. 
Conclusion: This movie is","'I thought this movie was modern, I loved it. \nConclusion: This movie is'",492074686f756768742074686973206d6f76696520776173206d6f6465726e2c2049206c6f7665642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,4221a80f1af64db25c667acbda6d27b97ab39aff6130743eb9a5441269b3bebd,"[50256, 40, 1807, 428, 3807, 373, 3660, 11, 314, 6151, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]",19,6,modern,loved
toy-test-pos-007,test,1,True,"I thought this movie was phenomenal, I liked it. 
Conclusion: This movie is","'I thought this movie was phenomenal, I liked it. \nConclusion: This movie is'",492074686f756768742074686973206d6f76696520776173207068656e6f6d656e616c2c2049206c696b65642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,a53af7c6cf7074aa31ba458f683d1ffcc29ae7b8e4031385fb83d331fc8e3c0f,"[50256, 40, 1807, 428, 3807, 373, 28187, 11, 314, 8288, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]",19,6,phenomenal,liked
toy-test-pos-008,test,1,True,"I thought this movie was pleasing, I appreciated it. 
Conclusion: This movie is","'I thought this movie was pleasing, I appreciated it. \nConclusion: This movie is'",492074686f756768742074686973206d6f7669652077617320706c656173696e672c20492061707072656369617465642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,51fa0c4e7d8788c1c89c5197b362e46dc8cbf3b571e04e31e1593ebe77ec712f,"[50256, 40, 1807, 428, 3807, 373, 28790, 11, 314, 16373, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]",19,6,pleasing,appreciated
toy-test-pos-009,test,1,True,"I thought this movie was radiant, I admired it. 
Conclusion: This movie is","'I thought this movie was radiant, I admired it. \nConclusion: This movie is'",492074686f756768742074686973206d6f766965207761732072616469616e742c20492061646d697265642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,c65d1b388e13a0a702cff1347aa9a408514f28f41b3e58780279f9a610c6e404,"[50256, 40, 1807, 428, 3807, 373, 43888, 11, 314, 29382, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]",19,6,radiant,admired
toy-test-pos-010,test,1,True,"I thought this movie was crisp, I enjoyed it. 
Conclusion: This movie is","'I thought this movie was crisp, I enjoyed it. \nConclusion: This movie is'",492074686f756768742074686973206d6f766965207761732063726973702c204920656e6a6f7965642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,ced33a405cad10f5e134dfb599924c8a40f73a4abdba818158ccb0d79b132ad2,"[50256, 40, 1807, 428, 3807, 373, 23453, 11, 314, 8359, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]",19,6,crisp,enjoyed
toy-test-pos-011,test,1,True,"I thought this movie was strong, I loved it. 
Conclusion: This movie is","'I thought this movie was strong, I loved it. \nConclusion: This movie is'",492074686f756768742074686973206d6f76696520776173207374726f6e672c2049206c6f7665642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,c365a2f65eff1b2c43ca0bbd2ce4395330834dd3ea1d2dad31b9e4720dd0dd67,"[50256, 40, 1807, 428, 3807, 373, 1913, 11, 314, 6151, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]",19,6,strong,loved
toy-test-pos-012,test,1,True,"I thought this movie was stunning, I liked it. 
Conclusion: This movie is","'I thought this movie was stunning, I liked it. \nConclusion: This movie is'",492074686f756768742074686973206d6f76696520776173207374756e6e696e672c2049206c696b65642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,bd003a03cff002fd7aee273a1f10fcfb0728e2066e1e237258e388dd6a94d8db,"[50256, 40, 1807, 428, 3807, 373, 13393, 11, 314, 8288, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]",19,6,stunning,liked
toy-test-pos-013,test,1,True,"I thought this movie was sweet, I appreciated it. 
Conclusion: This movie is","'I thought this movie was sweet, I appreciated it. \nConclusion: This movie is'",492074686f756768742074686973206d6f766965207761732073776565742c20492061707072656369617465642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,8e5d7fa8bbf3ca7164d573911bb02e9f19f70193d6d26b335d2b3a3049b1d6f8,"[50256, 40, 1807, 428, 3807, 373, 6029, 11, 314, 16373, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]",19,6,sweet,appreciated
toy-test-pos-014,test,1,True,"I thought this movie was vivid, I admired it. 
Conclusion: This movie is","'I thought this movie was vivid, I admired it. \nConclusion: This movie is'",492074686f756768742074686973206d6f766965207761732076697669642c20492061646d697265642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,4d502675a58166d3e7a686850b5cf939f8b41adf70df96ef5defba97f12dbed5,"[50256, 40, 1807, 428, 3807, 373, 21002, 11, 314, 29382, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]",19,6,vivid,admired
toy-test-pos-015,test,1,True,"I thought this movie was warm, I enjoyed it. 
Conclusion: This movie is","'I thought this movie was warm, I enjoyed it. \nConclusion: This movie is'",492074686f756768742074686973206d6f76696520776173207761726d2c204920656e6a6f7965642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,e9945d3992d726939b8acda0e447a26103bc218a2de55e9e16784b771571dfcc,"[50256, 40, 1807, 428, 3807, 373, 5814, 11, 314, 8359, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]",19,6,warm,enjoyed
toy-test-neg-000,test,0,True,"I thought this movie was ancient, I hated it. 
Conclusion: This movie is","'I thought this movie was ancient, I hated it. \nConclusion: This movie is'",492074686f756768742074686973206d6f7669652077617320616e6369656e742c20492068617465642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,7f3afdc4b04e615047f7c7986b1776f027a4ed71297b57376fe08090a6246695,"[50256, 40, 1807, 428, 3807, 373, 6156, 11, 314, 16563, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]",19,6,ancient,hated
toy-test-neg-001,test,0,True,"I thought this movie was appalling, I disliked it. 
Conclusion: This movie is","'I thought this movie was appalling, I disliked it. \nConclusion: This movie is'",492074686f756768742074686973206d6f7669652077617320617070616c6c696e672c2049206469736c696b65642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,8f446f5f0e238a2c17577f1c384288753c3ce50896ce86094788a0ede515ed42,"[50256, 40, 1807, 428, 3807, 373, 34130, 11, 314, 43252, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]",19,6,appalling,disliked
toy-test-neg-002,test,0,True,"I thought this movie was bitter, I despised it. 
Conclusion: This movie is","'I thought this movie was bitter, I despised it. \nConclusion: This movie is'",492074686f756768742074686973206d6f76696520776173206269747465722c20492064657370697365642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,1535563978be98cd8071d14ba32bc2456a4f5ec5bf45494deed2297341df3341,"[50256, 40, 1807, 428, 3807, 373, 12922, 11, 314, 44990, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]",19,6,bitter,despised
toy-test-neg-003,test,0,True,"I thought this movie was dismal, I hated it. 
Conclusion: This movie is","'I thought this movie was dismal, I hated it. \nConclusion: This movie is'",492074686f756768742074686973206d6f76696520776173206469736d616c2c20492068617465642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,90837f977f576eaf88891479bfb0c56bd22a9f9d1543cb4042fdc8926d6dbfe8,"[50256, 40, 1807, 428, 3807, 373, 39656, 11, 314, 16563, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]",19,6,dismal,hated
toy-test-neg-004,test,0,True,"I thought this movie was flat, I disliked it. 
Conclusion: This movie is","'I thought this movie was flat, I disliked it. \nConclusion: This movie is'",492074686f756768742074686973206d6f7669652077617320666c61742c2049206469736c696b65642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,5a74a8b391172667cfdf75539b42c7e36d6d840874b99b53af5afe3bcd02ae4f,"[50256, 40, 1807, 428, 3807, 373, 6228, 11, 314, 43252, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]",19,6,flat,disliked
toy-test-neg-005,test,0,True,"I thought this movie was foul, I despised it. 
Conclusion: This movie is","'I thought this movie was foul, I despised it. \nConclusion: This movie is'",492074686f756768742074686973206d6f7669652077617320666f756c2c20492064657370697365642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,ba6bf07512a8dad832798d61467564f9a280633a8870d59112fb9211563aec8b,"[50256, 40, 1807, 428, 3807, 373, 15626, 11, 314, 44990, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]",19,6,foul,despised
toy-test-neg-006,test,0,True,"I thought this movie was grim, I hated it. 
Conclusion: This movie is","'I thought this movie was grim, I hated it. \nConclusion: This movie is'",492074686f756768742074686973206d6f76696520776173206772696d2c20492068617465642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,88039c24c41babf515c20230bc11171a5fcf44bcbc4ee976e08561f7e84f84e5,"[50256, 40, 1807, 428, 3807, 373, 18288, 11, 314, 16563, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]",19,6,grim,hated
toy-test-neg-007,test,0,True,"I thought this movie was lazy, I disliked it. 
Conclusion: This movie is","'I thought this movie was lazy, I disliked it. \nConclusion: This movie is'",492074686f756768742074686973206d6f76696520776173206c617a792c2049206469736c696b65642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,fa00eead7c1f9aae202e4088b6d6415282bce27956c9dd468eea50643a2842f0,"[50256, 40, 1807, 428, 3807, 373, 16931, 11, 314, 43252, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]",19,6,lazy,disliked
toy-test-neg-008,test,0,True,"I thought this movie was noisy, I despised it. 
Conclusion: This movie is","'I thought this movie was noisy, I despised it. \nConclusion: This movie is'",492074686f756768742074686973206d6f76696520776173206e6f6973792c20492064657370697365642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,756815e6a6d2876b679b9a0eccee8926e7503b4cf2eab8ff26c467932e198420,"[50256, 40, 1807, 428, 3807, 373, 31210, 11, 314, 44990, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]",19,6,noisy,despised
toy-test-neg-009,test,0,True,"I thought this movie was poor, I hated it. 
Conclusion: This movie is","'I thought this movie was poor, I hated it. \nConclusion: This movie is'",492074686f756768742074686973206d6f7669652077617320706f6f722c20492068617465642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,41db61b2977a424d4f0692d9db7560c4d68ecb4c58b97ee4a061b9efb1b85e65,"[50256, 40, 1807, 428, 3807, 373, 3595, 11, 314, 16563, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]",19,6,poor,hated
toy-test-neg-010,test,0,True,"I thought this movie was rough, I disliked it. 
Conclusion: This movie is","'I thought this movie was rough, I disliked it. \nConclusion: This movie is'",492074686f756768742074686973206d6f7669652077617320726f7567682c2049206469736c696b65642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,f7477c27a681ec90d5601989528bc8aec9718f7069464a7f4ce7ec69c2b7c5a3,"[50256, 40, 1807, 428, 3807, 373, 5210, 11, 314, 43252, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]",19,6,rough,disliked
toy-test-neg-011,test,0,True,"I thought this movie was rotten, I despised it. 
Conclusion: This movie is","'I thought this movie was rotten, I despised it. \nConclusion: This movie is'",492074686f756768742074686973206d6f7669652077617320726f7474656e2c20492064657370697365642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,2ffb55e406179b7ad32d06fb27a4080b60a85ec3010d8077096e3ee1a0788353,"[50256, 40, 1807, 428, 3807, 373, 36371, 11, 314, 44990, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]",19,6,rotten,despised
toy-test-neg-012,test,0,True,"I thought this movie was sour, I hated it. 
Conclusion: This movie is","'I thought this movie was sour, I hated it. \nConclusion: This movie is'",492074686f756768742074686973206d6f7669652077617320736f75722c20492068617465642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,46c1576c92c2f4c65ae65a1325db39fff8572b8261078ee911cedbc686c23464,"[50256, 40, 1807, 428, 3807, 373, 11348, 11, 314, 16563, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]",19,6,sour,hated
toy-test-neg-013,test,0,True,"I thought this movie was vile, I disliked it. 
Conclusion: This movie is","'I thought this movie was vile, I disliked it. \nConclusion: This movie is'",492074686f756768742074686973206d6f766965207761732076696c652c2049206469736c696b65642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,8054cd8a1d5c6564173d875239121173312a2a1bbaecc6440ab3a7513b188ec7,"[50256, 40, 1807, 428, 3807, 373, 34942, 11, 314, 43252, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]",19,6,vile,disliked
