model,method,layer,dataset,clean_id,corrupted_id,clean_label,corrupted_label,clean_logit_diff,corrupted_logit_diff,patched_logit_diff,clean_margin,corrupted_margin,patched_margin,recovery,recovery_percent,flipped
gpt2-small,pca,0,toy_test,toy-test-pos-010,toy-test-neg-010,1,0,2.8106353282928467,0.4801620543003082,1.2636597156524658,2.8106353282928467,0.4801620543003082,1.2636597156524658,0.33619680178090133,33.619680178090135,0.0
gpt2-small,pca,0,toy_test,toy-test-neg-010,toy-test-pos-011,0,1,0.4801620543003082,2.4367263317108154,2.1565048694610596,-0.4801620543003082,-2.4367263317108154,-2.1565048694610596,0.14322118904298206,14.322118904298208,0.0
gpt2-small,pca,0,toy_test,toy-test-pos-011,toy-test-neg-011,1,0,2.4367263317108154,-1.6372162103652954,-0.1464492827653885,2.4367263317108154,-1.6372162103652954,-0.1464492827653885,0.3659273326030271,36.592733260302715,0.0
gpt2-small,pca,0,toy_test,toy-test-neg-011,toy-test-pos-012,0,1,-1.6372162103652954,2.836500644683838,0.09604034572839737,1.6372162103652954,-2.836500644683838,-0.09604034572839737,0.6125690086672557,61.25690086672557,0.0
gpt2-small,pca,0,toy_test,toy-test-pos-012,toy-test-neg-012,1,0,2.836500644683838,-0.3189743161201477,1.693756103515625,2.836500644683838,-0.3189743161201477,1.693756103515625,0.6378533959664024,63.78533959664024,1.0
gpt2-small,pca,0,toy_test,toy-test-neg-012,toy-test-pos-013,0,1,-0.3189743161201477,2.4389586448669434,1.8548980951309204,0.3189743161201477,-2.4389586448669434,-1.8548980951309204,0.21177474507102667,21.177474507102666,0.0
gpt2-small,pca,0,toy_test,toy-test-pos-013,toy-test-neg-013,1,0,2.4389586448669434,-2.5432052612304688,-1.7794220447540283,2.4389586448669434,-2.5432052612304688,-1.7794220447540283,0.15330351045690924,15.330351045690925,0.0
gpt2-small,pca,0,toy_test,toy-test-neg-013,toy-test-pos-000,0,1,-2.5432052612304688,1.9727309942245483,0.2156219482421875,2.5432052612304688,-1.9727309942245483,-0.2156219482421875,0.38909075473770566,38.909075473770564,0.0
gpt2-small,pca,0,sst,sst-dev-1571,sst-dev-7828,1,0,4.475837707519531,-0.05541229248046875,0.3500823974609375,4.475837707519531,-0.05541229248046875,0.3500823974609375,0.0894884832974138,8.948848329741379,1.0
gpt2-small,pca,0,sst,sst-dev-7828,sst-dev-1571,0,1,-0.05541229248046875,4.475837707519531,4.1774139404296875,0.05541229248046875,-4.475837707519531,-4.1774139404296875,0.06585903825431035,6.585903825431035,0.0
gpt2-small,pca,0,sst,sst-dev-1499,sst-dev-7873,1,0,4.910881042480469,-0.9233627319335938,-0.5555801391601562,4.910881042480469,-0.9233627319335938,-0.5555801391601562,0.06303860568636836,6.303860568636836,0.0
gpt2-small,pca,0,sst,sst-dev-7873,sst-dev-1499,0,1,-0.9233627319335938,4.910881042480469,4.2369537353515625,0.9233627319335938,-4.910881042480469,-4.2369537353515625,0.11551236684425126,11.551236684425126,0.0
gpt2-small,das,0,toy_test,toy-test-pos-000,toy-test-neg-000,1,0,1.9727309942245483,0.4060928225517273,0.40477752685546875,1.9727309942245483,0.4060928225517273,0.40477752685546875,-0.0008395657146883519,-0.08395657146883519,0.0
gpt2-small,das,0,toy_test,toy-test-neg-000,toy-test-pos-001,0,1,0.4060928225517273,2.5448334217071533,2.5473008155822754,-0.4060928225517273,-2.5448334217071533,-2.5473008155822754,-0.0011536667308304836,-0.11536667308304838,0.0
gpt2-small,das,0,toy_test,toy-test-pos-001,toy-test-neg-001,1,0,2.5448334217071533,-2.218186855316162,-2.1964492797851562,2.5448334217071533,-2.218186855316162,-2.1964492797851562,0.004563821748957768,0.45638217489577676,0.0
gpt2-small,das,0,toy_test,toy-test-neg-001,toy-test-pos-002,0,1,-2.218186855316162,2.742598056793213,2.7204055786132812,2.218186855316162,-2.742598056793213,-2.7204055786132812,0.004473582018393775,0.44735820183937747,0.0
gpt2-small,das,0,toy_test,toy-test-pos-002,toy-test-neg-002,1,0,2.742598056793213,-0.58892822265625,-0.5358245968818665,2.742598056793213,-0.58892822265625,-0.5358245968818665,0.015939728917029272,1.5939728917029272,0.0
gpt2-small,das,0,toy_test,toy-test-neg-002,toy-test-pos-003,0,1,-0.58892822265625,2.9197967052459717,2.9179840087890625,0.58892822265625,-2.9197967052459717,-2.9179840087890625,0.0005166254106995344,0.051662541069953445,0.0
gpt2-small,das,0,toy_test,toy-test-pos-003,toy-test-neg-003,1,0,2.9197967052459717,-0.9988128542900085,-0.9694015383720398,2.9197967052459717,-0.9988128542900085,-0.9694015383720398,0.007505548963508238,0.7505548963508238,0.0
gpt2-small,das,0,toy_test,toy-test-neg-003,toy-test-pos-004,0,1,-0.9988128542900085,2.6732146739959717,2.655073642730713,0.9988128542900085,-2.6732146739959717,-2.655073642730713,0.004940330954906162,0.49403309549061614,0.0
gpt2-small,das,0,toy_test,toy-test-pos-004,toy-test-neg-004,1,0,2.6732146739959717,-0.011444091796875,-0.01578369177877903,2.6732146739959717,-0.011444091796875,-0.01578369177877903,-0.0016164437868968564,-0.16164437868968565,0.0
gpt2-small,das,0,toy_test,toy-test-neg-004,toy-test-pos-005,0,1,-0.011444091796875,3.280438184738159,3.294586181640625,0.011444091796875,-3.280438184738159,-3.294586181640625,-0.004297844125020687,-0.42978441250206867,0.0
gpt2-small,das,0,toy_test,toy-test-pos-005,toy-test-neg-005,1,0,3.280438184738159,-0.8335037231445312,-0.8227798342704773,3.280438184738159,-0.8335037231445312,-0.8227798342704773,0.002606718595978713,0.2606718595978713,0.0
gpt2-small,das,0,toy_test,toy-test-neg-005,toy-test-pos-006,0,1,-0.8335037231445312,1.9624038934707642,1.9510055780410767,0.8335037231445312,-1.9624038934707642,-1.9510055780410767,0.0040767854280844285,0.4076785428084428,0.0
gpt2-small,das,0,toy_test,toy-test-pos-006,toy-test-neg-006,1,0,1.9624038934707642,-0.3979431092739105,-0.3380386233329773,1.9624038934707642,-0.3979431092739105,-0.3380386233329773,0.025379525074607542,2.537952507460754,0.0
gpt2-small,das,0,toy_test,toy-test-neg-006,toy-test-pos-007,0,1,-0.3979431092739105,2.788996934890747,2.769282579421997,0.3979431092739105,-2.788996934890747,-2.769282579421997,0.0061859825398495735,0.6185982539849574,0.0
gpt2-small,das,0,toy_test,toy-test-pos-007,toy-test-neg-007,1,0,2.788996934890747,0.4975433349609375,0.5175720453262329,2.788996934890747,0.4975433349609375,0.5175720453262329,0.008740613541513089,0.8740613541513089,0.0
gpt2-small,das,0,toy_test,toy-test-neg-007,toy-test-pos-008,0,1,0.4975433349609375,2.350266933441162,2.341177463531494,-0.4975433349609375,-2.350266933441162,-2.341177463531494,0.004906004283166681,0.4906004283166681,0.0
gpt2-small,das,0,toy_test,toy-test-pos-008,toy-test-neg-008,1,0,2.350266933441162,0.2668655514717102,0.2670699954032898,2.350266933441162,0.2668655514717102,0.2670699954032898,9.81298819079825e-05,0.009812988190798249,0.0
gpt2-small,das,0,toy_test,toy-test-neg-008,toy-test-pos-009,0,1,0.2668655514717102,2.813812255859375,2.814074754714966,-0.2668655514717102,-2.813812255859375,-2.814074754714966,-0.00010306413366978172,-0.010306413366978172,0.0
gpt2-small,das,0,toy_test,toy-test-pos-009,toy-test-neg-009,1,0,2.813812255859375,-0.6639038324356079,-0.667218029499054,2.813812255859375,-0.6639038324356079,-0.667218029499054,-0.0009529809160099937,-0.09529809160099936,0.0
gpt2-small,das,0,toy_test,toy-test-neg-009,toy-test-pos-010,0,1,-0.6639038324356079,2.8106353282928467,2.8100860118865967,0.6639038324356079,-2.8106353282928467,-2.8100860118865967,0.00015809762988391044,0.015809762988391044,0.0
gpt2-small,das,0,toy_test,toy-test-pos-010,toy-test-neg-010,1,0,2.8106353282928467,0.4801620543003082,0.4743209779262543,2.8106353282928467,0.4801620543003082,0.4743209779262543,-0.002506390628564083,-0.2506390628564083,0.0
gpt2-small,das,0,toy_test,toy-test-neg-010,toy-test-pos-011,0,1,0.4801620543003082,2.4367263317108154,2.437211513519287,-0.4801620543003082,-2.4367263317108154,-2.437211513519287,-0.00024797642176816847,-0.024797642176816844,0.0
gpt2-small,das,0,toy_test,toy-test-pos-011,toy-test-neg-011,1,0,2.4367263317108154,-1.6372162103652954,-1.5617752075195312,2.4367263317108154,-1.6372162103652954,-1.5617752075195312,0.018517934916018445,1.8517934916018446,0.0
gpt2-small,das,0,toy_test,toy-test-neg-011,toy-test-pos-012,0,1,-1.6372162103652954,2.836500644683838,2.849282741546631,1.6372162103652954,-2.836500644683838,-2.849282741546631,-0.002857153744177354,-0.2857153744177354,0.0
gpt2-small,das,0,toy_test,toy-test-pos-012,toy-test-neg-012,1,0,2.836500644683838,-0.3189743161201477,-0.3476821780204773,2.836500644683838,-0.3189743161201477,-0.3476821780204773,-0.009097794232857767,-0.9097794232857768,0.0
gpt2-small,das,0,toy_test,toy-test-neg-012,toy-test-pos-013,0,1,-0.3189743161201477,2.4389586448669434,2.4351425170898438,0.3189743161201477,-2.4389586448669434,-2.4351425170898438,0.0013836912757059113,0.13836912757059114,0.0
gpt2-small,das,0,toy_test,toy-test-pos-013,toy-test-neg-013,1,0,2.4389586448669434,-2.5432052612304688,-2.499720811843872,2.4389586448669434,-2.5432052612304688,-2.499720811843872,0.008728024650770385,0.8728024650770384,0.0
gpt2-small,das,0,toy_test,toy-test-neg-013,toy-test-pos-000,0,1,-2.5432052612304688,1.9727309942245483,1.917504906654358,2.5432052612304688,-1.9727309942245483,-1.917504906654358,0.012229155693568566,1.2229155693568565,0.0
gpt2-small,das,0,sst,sst-dev-1571,sst-dev-7828,1,0,4.475837707519531,-0.05541229248046875,-0.04376220703125,4.475837707519531,-0.05541229248046875,-0.04376220703125,0.0025710533405172414,0.25710533405172414,0.0
gpt2-small,das,0,sst,sst-dev-7828,sst-dev-1571,0,1,-0.05541229248046875,4.475837707519531,4.471244812011719,0.05541229248046875,-4.475837707519531,-4.471244812011719,0.001013604525862069,0.10136045258620689,0.0
gpt2-small,das,0,sst,sst-dev-1499,sst-dev-7873,1,0,4.910881042480469,-0.9233627319335938,-0.9303359985351562,4.910881042480469,-0.9233627319335938,-0.9303359985351562,-0.0011952305853491407,-0.11952305853491407,0.0
gpt2-small,das,0,sst,sst-dev-7873,sst-dev-1499,0,1,-0.9233627319335938,4.910881042480469,4.9262542724609375,0.9233627319335938,-4.910881042480469,-4.9262542724609375,-0.002634999594615447,-0.2634999594615447,0.0
