example_id,split,label,retained,prompt_text,prompt_repr,prompt_utf8_hex,prompt_sha256,token_ids,num_tokens,focus_position,adjective,verb
toy-train-neg-022,train,0,True,"I thought this movie was unpleasant, I hated it. 
Conclusion: This movie is","'I thought this movie was unpleasant, I hated it. \nConclusion: This movie is'",492074686f756768742074686973206d6f7669652077617320756e706c656173616e742c20492068617465642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,6c7f3367d31b8a119c7b231a73a4a92e89cf7a0d07f01726b6c61e2fb981742f,"[40, 3381, 419, 5700, 572, 46889, 11, 358, 37574, 432, 13, 715, 43434, 25, 1096, 5700, 374]",17,5,unpleasant,hated
toy-test-pos-000,test,1,True,"I thought this movie was admirable, I enjoyed it. 
Conclusion: This movie is","'I thought this movie was admirable, I enjoyed it. \nConclusion: This movie is'",492074686f756768742074686973206d6f766965207761732061646d697261626c652c204920656e6a6f7965642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,6dd301e88a560cc5b42ca367d5d3474a42285eb81e0fbe3fa3dfaae730729ca6,"[40, 3381, 419, 5700, 572, 84584, 11, 358, 14006, 432, 13, 715, 43434, 25, 1096, 5700, 374]",17,5,admirable,enjoyed
toy-test-pos-001,test,1,True,"I thought this movie was glorious, I loved it. 
Conclusion: This movie is","'I thought this movie was glorious, I loved it. \nConclusion: This movie is'",492074686f756768742074686973206d6f7669652077617320676c6f72696f75732c2049206c6f7665642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,f4a330a65184f63b876fdab5e95cc520cf73d22b6773fe995ddab0a0830e22dd,"[40, 3381, 419, 5700, 572, 43208, 11, 358, 10245, 432, 13, 715, 43434, 25, 1096, 5700, 374]",17,5,glorious,loved
toy-test-pos-002,test,1,True,"I thought this movie was helpful, I liked it. 
Conclusion: This movie is","'I thought this movie was helpful, I liked it. \nConclusion: This movie is'",492074686f756768742074686973206d6f766965207761732068656c7066756c2c2049206c696b65642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,b706ea8a56f87661f1ad593d44c58c5164a067acfdd5a60e4c2d57aad89bef61,"[40, 3381, 419, 5700, 572, 10950, 11, 358, 14915, 432, 13, 715, 43434, 25, 1096, 5700, 374]",17,5,helpful,liked
toy-test-pos-003,test,1,True,"I thought this movie was impressive, I appreciated it. 
Conclusion: This movie is","'I thought this movie was impressive, I appreciated it. \nConclusion: This movie is'",492074686f756768742074686973206d6f7669652077617320696d70726573736976652c20492061707072656369617465642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,665b8056f2918b085dd5e50a3d0bfd1a52612491142711c67bfb106883eeec43,"[40, 3381, 419, 5700, 572, 15978, 11, 358, 25808, 432, 13, 715, 43434, 25, 1096, 5700, 374]",17,5,impressive,appreciated
toy-test-pos-004,test,1,True,"I thought this movie was lively, I admired it. 
Conclusion: This movie is","'I thought this movie was lively, I admired it. \nConclusion: This movie is'",492074686f756768742074686973206d6f76696520776173206c6976656c792c20492061646d697265642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,dbf095a0304c7d5e95b8e0eef74d57d565612f4e9d8e5b298db383578b43ec7d,"[40, 3381, 419, 5700, 572, 48177, 11, 358, 63647, 432, 13, 715, 43434, 25, 1096, 5700, 374]",17,5,lively,admired
toy-test-pos-005,test,1,True,"I thought this movie was magical, I enjoyed it. 
Conclusion: This movie is","'I thought this movie was magical, I enjoyed it. \nConclusion: This movie is'",492074686f756768742074686973206d6f76696520776173206d61676963616c2c204920656e6a6f7965642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,90fa984f2ac320e99b05bdaef88d8ce9f50594117bba5261af89be0199872548,"[40, 3381, 419, 5700, 572, 23702, 11, 358, 14006, 432, 13, 715, 43434, 25, 1096, 5700, 374]",17,5,magical,enjoyed
toy-test-pos-006,test,1,True,"I thought this movie was modern, I loved it. 
Conclusion: This movie is","'I thought this movie was modern, I loved it. \nConclusion: This movie is'",492074686f756768742074686973206d6f76696520776173206d6f6465726e2c2049206c6f7665642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,4221a80f1af64db25c667acbda6d27b97ab39aff6130743eb9a5441269b3bebd,"[40, 3381, 419, 5700, 572, 6481, 11, 358, 10245, 432, 13, 715, 43434, 25, 1096, 5700, 374]",17,5,modern,loved
toy-test-pos-007,test,1,True,"I thought this movie was phenomenal, I liked it. 
Conclusion: This movie is","'I thought this movie was phenomenal, I liked it. \nConclusion: This movie is'",492074686f756768742074686973206d6f76696520776173207068656e6f6d656e616c2c2049206c696b65642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,a53af7c6cf7074aa31ba458f683d1ffcc29ae7b8e4031385fb83d331fc8e3c0f,"[40, 3381, 419, 5700, 572, 56392, 11, 358, 14915, 432, 13, 715, 43434, 25, 1096, 5700, 374]",17,5,phenomenal,liked
toy-test-pos-008,test,1,True,"I thought this movie was pleasing, I appreciated it. 
Conclusion: This movie is","'I thought this movie was pleasing, I appreciated it. \nConclusion: This movie is'",492074686f756768742074686973206d6f7669652077617320706c656173696e672c20492061707072656369617465642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,51fa0c4e7d8788c1c89c5197b362e46dc8cbf3b571e04e31e1593ebe77ec712f,"[40, 3381, 419, 5700, 572, 53699, 11, 358, 25808, 432, 13, 715, 43434, 25, 1096, 5700, 374]",17,5,pleasing,appreciated
toy-test-pos-009,test,1,True,"I thought this movie was radiant, I admired it. 
Conclusion: This movie is","'I thought this movie was radiant, I admired it. \nConclusion: This movie is'",492074686f756768742074686973206d6f766965207761732072616469616e742c20492061646d697265642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,c65d1b388e13a0a702cff1347aa9a408514f28f41b3e58780279f9a610c6e404,"[40, 3381, 419, 5700, 572, 76343, 11, 358, 63647, 432, 13, 715, 43434, 25, 1096, 5700, 374]",17,5,radiant,admired
toy-test-pos-010,test,1,True,"I thought this movie was crisp, I enjoyed it. 
Conclusion: This movie is","'I thought this movie was crisp, I enjoyed it. \nConclusion: This movie is'",492074686f756768742074686973206d6f766965207761732063726973702c204920656e6a6f7965642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,ced33a405cad10f5e134dfb599924c8a40f73a4abdba818158ccb0d79b132ad2,"[40, 3381, 419, 5700, 572, 41854, 11, 358, 14006, 432, 13, 715, 43434, 25, 1096, 5700, 374]",17,5,crisp,enjoyed
toy-test-pos-011,test,1,True,"I thought this movie was strong, I loved it. 
Conclusion: This movie is","'I thought this movie was strong, I loved it. \nConclusion: This movie is'",492074686f756768742074686973206d6f76696520776173207374726f6e672c2049206c6f7665642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,c365a2f65eff1b2c43ca0bbd2ce4395330834dd3ea1d2dad31b9e4720dd0dd67,"[40, 3381, 419, 5700, 572, 3746, 11, 358, 10245, 432, 13, 715, 43434, 25, 1096, 5700, 374]",17,5,strong,loved
toy-test-pos-012,test,1,True,"I thought this movie was stunning, I liked it. 
Conclusion: This movie is","'I thought this movie was stunning, I liked it. \nConclusion: This movie is'",492074686f756768742074686973206d6f76696520776173207374756e6e696e672c2049206c696b65642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,bd003a03cff002fd7aee273a1f10fcfb0728e2066e1e237258e388dd6a94d8db,"[40, 3381, 419, 5700, 572, 19850, 11, 358, 14915, 432, 13, 715, 43434, 25, 1096, 5700, 374]",17,5,stunning,liked
toy-test-pos-013,test,1,True,"I thought this movie was sweet, I appreciated it. 
Conclusion: This movie is","'I thought this movie was sweet, I appreciated it. \nConclusion: This movie is'",492074686f756768742074686973206d6f766965207761732073776565742c20492061707072656369617465642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,8e5d7fa8bbf3ca7164d573911bb02e9f19f70193d6d26b335d2b3a3049b1d6f8,"[40, 3381, 419, 5700, 572, 10226, 11, 358, 25808, 432, 13, 715, 43434, 25, 1096, 5700, 374]",17,5,sweet,appreciated
toy-test-pos-014,test,1,True,"I thought this movie was vivid, I admired it. 
Conclusion: This movie is","'I thought this movie was vivid, I admired it. \nConclusion: This movie is'",492074686f756768742074686973206d6f766965207761732076697669642c20492061646d697265642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,4d502675a58166d3e7a686850b5cf939f8b41adf70df96ef5defba97f12dbed5,"[40, 3381, 419, 5700, 572, 42020, 11, 358, 63647, 432, 13, 715, 43434, 25, 1096, 5700, 374]",17,5,vivid,admired
toy-test-pos-015,test,1,True,"I thought this movie was warm, I enjoyed it. 
Conclusion: This movie is","'I thought this movie was warm, I enjoyed it. \nConclusion: This movie is'",492074686f756768742074686973206d6f76696520776173207761726d2c204920656e6a6f7965642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,e9945d3992d726939b8acda0e447a26103bc218a2de55e9e16784b771571dfcc,"[40, 3381, 419, 5700, 572, 8205, 11, 358, 14006, 432, 13, 715, 43434, 25, 1096, 5700, 374]",17,5,warm,enjoyed
toy-test-neg-000,test,0,True,"I thought this movie was ancient, I hated it. 
Conclusion: This movie is","'I thought this movie was ancient, I hated it. \nConclusion: This movie is'",492074686f756768742074686973206d6f7669652077617320616e6369656e742c20492068617465642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,7f3afdc4b04e615047f7c7986b1776f027a4ed71297b57376fe08090a6246695,"[40, 3381, 419, 5700, 572, 13833, 11, 358, 37574, 432, 13, 715, 43434, 25, 1096, 5700, 374]",17,5,ancient,hated
toy-test-neg-001,test,0,True,"I thought this movie was appalling, I disliked it. 
Conclusion: This movie is","'I thought this movie was appalling, I disliked it. \nConclusion: This movie is'",492074686f756768742074686973206d6f7669652077617320617070616c6c696e672c2049206469736c696b65642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,8f446f5f0e238a2c17577f1c384288753c3ce50896ce86094788a0ede515ed42,"[40, 3381, 419, 5700, 572, 84805, 11, 358, 98633, 432, 13, 715, 43434, 25, 1096, 5700, 374]",17,5,appalling,disliked
toy-test-neg-002,test,0,True,"I thought this movie was bitter, I hated it. 
Conclusion: This movie is","'I thought this movie was bitter, I hated it. \nConclusion: This movie is'",492074686f756768742074686973206d6f76696520776173206269747465722c20492068617465642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,a3549b2bc974a93cf1aa28a004df4af301a376dd6b190c2baed0cd597225349e,"[40, 3381, 419, 5700, 572, 25180, 11, 358, 37574, 432, 13, 715, 43434, 25, 1096, 5700, 374]",17,5,bitter,hated
toy-test-neg-003,test,0,True,"I thought this movie was dismal, I disliked it. 
Conclusion: This movie is","'I thought this movie was dismal, I disliked it. \nConclusion: This movie is'",492074686f756768742074686973206d6f76696520776173206469736d616c2c2049206469736c696b65642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,71de43378a4ff5ab3bb6525881eef42ce34f67c1baf657f86441ba0d8f24da72,"[40, 3381, 419, 5700, 572, 93453, 11, 358, 98633, 432, 13, 715, 43434, 25, 1096, 5700, 374]",17,5,dismal,disliked
toy-test-neg-004,test,0,True,"I thought this movie was flat, I hated it. 
Conclusion: This movie is","'I thought this movie was flat, I hated it. \nConclusion: This movie is'",492074686f756768742074686973206d6f7669652077617320666c61742c20492068617465642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,1f6311d2f51cc9133b08cd48209ab883224edb5cb4bb01f2f475658ebc81b945,"[40, 3381, 419, 5700, 572, 10063, 11, 358, 37574, 432, 13, 715, 43434, 25, 1096, 5700, 374]",17,5,flat,hated
toy-test-neg-005,test,0,True,"I thought this movie was foul, I disliked it. 
Conclusion: This movie is","'I thought this movie was foul, I disliked it. \nConclusion: This movie is'",492074686f756768742074686973206d6f7669652077617320666f756c2c2049206469736c696b65642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,4a23a12e50609ae70dddaaed1aaa3b5442a493eaa75822f02b078b4c289018e7,"[40, 3381, 419, 5700, 572, 39784, 11, 358, 98633, 432, 13, 715, 43434, 25, 1096, 5700, 374]",17,5,foul,disliked
toy-test-neg-006,test,0,True,"I thought this movie was grim, I hated it. 
Conclusion: This movie is","'I thought this movie was grim, I hated it. \nConclusion: This movie is'",492074686f756768742074686973206d6f76696520776173206772696d2c20492068617465642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,88039c24c41babf515c20230bc11171a5fcf44bcbc4ee976e08561f7e84f84e5,"[40, 3381, 419, 5700, 572, 43417, 11, 358, 37574, 432, 13, 715, 43434, 25, 1096, 5700, 374]",17,5,grim,hated
toy-test-neg-007,test,0,True,"I thought this movie was lazy, I disliked it. 
Conclusion: This movie is","'I thought this movie was lazy, I disliked it. \nConclusion: This movie is'",492074686f756768742074686973206d6f76696520776173206c617a792c2049206469736c696b65642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,fa00eead7c1f9aae202e4088b6d6415282bce27956c9dd468eea50643a2842f0,"[40, 3381, 419, 5700, 572, 15678, 11, 358, 98633, 432, 13, 715, 43434, 25, 1096, 5700, 374]",17,5,lazy,disliked
toy-test-neg-008,test,0,True,"I thought this movie was noisy, I hated it. 
Conclusion: This movie is","'I thought this movie was noisy, I hated it. \nConclusion: This movie is'",492074686f756768742074686973206d6f76696520776173206e6f6973792c20492068617465642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,8235053ee88a7ff184a37879b0e6dd0e1bc328d46b1da8229416a433ac1a76cc,"[40, 3381, 419, 5700, 572, 49280, 11, 358, 37574, 432, 13, 715, 43434, 25, 1096, 5700, 374]",17,5,noisy,hated
toy-test-neg-009,test,0,True,"I thought this movie was poor, I disliked it. 
Conclusion: This movie is","'I thought this movie was poor, I disliked it. \nConclusion: This movie is'",492074686f756768742074686973206d6f7669652077617320706f6f722c2049206469736c696b65642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,98143e467aecd180ba63be0b5fae27f38b03ca18efa3de07d41ab88180a63b2f,"[40, 3381, 419, 5700, 572, 7852, 11, 358, 98633, 432, 13, 715, 43434, 25, 1096, 5700, 374]",17,5,poor,disliked
toy-test-neg-010,test,0,True,"I thought this movie was rough, I hated it. 
Conclusion: This movie is","'I thought this movie was rough, I hated it. \nConclusion: This movie is'",492074686f756768742074686973206d6f7669652077617320726f7567682c20492068617465642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,a88ecc94a40088a2b47911444c57e00b1430751f66a94fe6cff68b7dcc13fc3a,"[40, 3381, 419, 5700, 572, 11165, 11, 358, 37574, 432, 13, 715, 43434, 25, 1096, 5700, 374]",17,5,rough,hated
toy-test-neg-011,test,0,True,"I thought this movie was rotten, I disliked it. 
Conclusion: This movie is","'I thought this movie was rotten, I disliked it. \nConclusion: This movie is'",492074686f756768742074686973206d6f7669652077617320726f7474656e2c2049206469736c696b65642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,1afe9625484ac4f44d434ba1e8d98a1c6b3b4afaba0b02c749e551a823120968,"[40, 3381, 419, 5700, 572, 77692, 11, 358, 98633, 432, 13, 715, 43434, 25, 1096, 5700, 374]",17,5,rotten,disliked
toy-test-neg-012,test,0,True,"I thought this movie was sour, I hated it. 
Conclusion: This movie is","'I thought this movie was sour, I hated it. \nConclusion: This movie is'",492074686f756768742074686973206d6f7669652077617320736f75722c20492068617465642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,46c1576c92c2f4c65ae65a1325db39fff8572b8261078ee911cedbc686c23464,"[40, 3381, 419, 5700, 572, 20282, 11, 358, 37574, 432, 13, 715, 43434, 25, 1096, 5700, 374]",17,5,sour,hated
toy-test-neg-013,test,0,True,"I thought this movie was vile, I disliked it. 
Conclusion: This movie is","'I thought this movie was vile, I disliked it. \nConclusion: This movie is'",492074686f756768742074686973206d6f766965207761732076696c652c2049206469736c696b65642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,8054cd8a1d5c6564173d875239121173312a2a1bbaecc6440ab3a7513b188ec7,"[40, 3381, 419, 5700, 572, 80214, 11, 358, 98633, 432, 13, 715, 43434, 25, 1096, 5700, 374]",17,5,vile,disliked
