example_id,split,label,binarization_method,pythia_correct,sentiment_score,source_text,prompt_text,prompt_repr,prompt_utf8_hex,prompt_sha256,gpt2_token_ids,gpt2_num_tokens,pythia_raw_num_tokens,pythia_prompt_num_tokens
sst-579,test,1,tigges,True,0.79167,Hayek is stunning as Frida and... a star-making project.,Review Text: Hayek is stunning as Frida and... a star-making project. Review Sentiment:,'Review Text: Hayek is stunning as Frida and... a star-making project. Review Sentiment:',52657669657720546578743a20486179656b206973207374756e6e696e6720617320467269646120616e642e2e2e206120737461722d6d616b696e672070726f6a6563742e205265766965772053656e74696d656e743a,06da3171119417aeede554b4497a8e4e2ec301dbf7768ab53b767dc3841aeecd,"[19432, 2918, 25, 17798, 1225, 374, 19850, 438, 63004, 64, 323, 1112, 264, 6774, 27746, 2390, 13, 10294, 23361, 3819, 25]",21,16,23
sst-580,test,1,tigges,True,0.68056,It's both a necessary political work and a fascinating documentary...,Review Text: It's both a necessary political work and a fascinating documentary... Review Sentiment:,"""Review Text: It's both a necessary political work and a fascinating documentary... Review Sentiment:""",52657669657720546578743a204974277320626f74682061206e656365737361727920706f6c69746963616c20776f726b20616e6420612066617363696e6174696e6720646f63756d656e746172792e2e2e205265766965772053656e74696d656e743a,cefee5db51abd7f3f4ed0213055fd66ed1391f7b09539bccc9b5af55fd2139eb,"[19432, 2918, 25, 1084, 594, 2176, 264, 5871, 4948, 975, 323, 264, 26291, 24954, 1112, 10294, 23361, 3819, 25]",19,13,20
sst-581,test,1,tigges,True,0.80556,"Hilarious, acidic Brit comedy.","Review Text: Hilarious, acidic Brit comedy. Review Sentiment:","'Review Text: Hilarious, acidic Brit comedy. Review Sentiment:'",52657669657720546578743a2048696c6172696f75732c20616369646963204272697420636f6d6564792e205265766965772053656e74696d656e743a,df2475398fc60350fc928828c3ec6bff67cab6bf6708577cebd063dc61d77ce5,"[19432, 2918, 25, 472, 3569, 1223, 11, 83803, 5450, 22358, 13, 10294, 23361, 3819, 25]",15,9,16
sst-583,test,1,tigges,True,0.55556,An ironic speculation on democracy in a culture unaccustomed to it.,Review Text: An ironic speculation on democracy in a culture unaccustomed to it. Review Sentiment:,'Review Text: An ironic speculation on democracy in a culture unaccustomed to it. Review Sentiment:',52657669657720546578743a20416e2069726f6e69632073706563756c6174696f6e206f6e2064656d6f637261637920696e20612063756c7475726520756e6163637573746f6d656420746f2069742e205265766965772053656e74696d656e743a,031aab996588d27269dab6cd9b7dcdc204795306f93fbfac2bf8219bcd13028f,"[19432, 2918, 25, 1527, 58460, 32322, 389, 19525, 304, 264, 7674, 650, 4475, 49686, 311, 432, 13, 10294, 23361, 3819, 25]",21,15,22
sst-586,test,1,tigges,True,0.88889,The inherent strength of the material as well as the integrity of the filmmakers gives this coming-of-age story restraint as well as warmth.,Review Text: The inherent strength of the material as well as the integrity of the filmmakers gives this coming-of-age story restraint as well as warmth. Review Sentiment:,'Review Text: The inherent strength of the material as well as the integrity of the filmmakers gives this coming-of-age story restraint as well as warmth. Review Sentiment:',52657669657720546578743a2054686520696e686572656e7420737472656e677468206f6620746865206d6174657269616c2061732077656c6c2061732074686520696e74656772697479206f66207468652066696c6d6d616b657273206769766573207468697320636f6d696e672d6f662d6167652073746f727920726573747261696e742061732077656c6c206173207761726d74682e205265766965772053656e74696d656e743a,d8093461f88e2c7f7d0428daaa33e8c7cc5a1970598997f37248e6512b16480b,"[19432, 2918, 25, 576, 36988, 8170, 315, 279, 3684, 438, 1632, 438, 279, 16614, 315, 279, 62103, 6696, 419, 5001, 8668, 42941, 3364, 58356, 438, 1632, 438, 40363, 13, 10294, 23361, 3819, 25]",33,29,36
sst-587,test,1,tigges,True,0.79167,"Led by Griffin's smartly nuanced performance and enthusiasm, the cast has a lot of fun with the material.","Review Text: Led by Griffin's smartly nuanced performance and enthusiasm, the cast has a lot of fun with the material. Review Sentiment:","""Review Text: Led by Griffin's smartly nuanced performance and enthusiasm, the cast has a lot of fun with the material. Review Sentiment:""",52657669657720546578743a204c6564206279204772696666696e277320736d6172746c79206e75616e63656420706572666f726d616e636520616e6420656e746875736961736d2c207468652063617374206861732061206c6f74206f662066756e207769746820746865206d6174657269616c2e205265766965772053656e74696d656e743a,90aba8b3962e7d3905018b32a68a2015a889cc73dc6f7c284d59769ed11d76ac,"[19432, 2918, 25, 31655, 553, 40396, 594, 7785, 398, 81791, 5068, 323, 35132, 11, 279, 6311, 702, 264, 2696, 315, 2464, 448, 279, 3684, 13, 10294, 23361, 3819, 25]",29,25,31
sst-588,test,1,tigges,True,0.77778,Tuck Everlasting achieves a delicate balance of romantic innocence and philosophical depth.,Review Text: Tuck Everlasting achieves a delicate balance of romantic innocence and philosophical depth. Review Sentiment:,'Review Text: Tuck Everlasting achieves a delicate balance of romantic innocence and philosophical depth. Review Sentiment:',52657669657720546578743a205475636b20457665726c617374696e6720616368696576657320612064656c69636174652062616c616e6365206f6620726f6d616e74696320696e6e6f63656e636520616e64207068696c6f736f70686963616c2064657074682e205265766965772053656e74696d656e743a,9ecfa28458fb399067d0308cf7432acc2072f87d59fa739502225fa501d5b940,"[19432, 2918, 25, 350, 1942, 17892, 69429, 82591, 264, 35201, 8172, 315, 23467, 56211, 323, 40803, 7990, 13, 10294, 23361, 3819, 25]",22,16,23
sst-589,test,1,tigges,True,0.77778,"A gentle blend of present day testimonials, surviving footage of Burstein and his family performing, historical archives, and telling stills.","Review Text: A gentle blend of present day testimonials, surviving footage of Burstein and his family performing, historical archives, and telling stills. Review Sentiment:","'Review Text: A gentle blend of present day testimonials, surviving footage of Burstein and his family performing, historical archives, and telling stills. Review Sentiment:'",52657669657720546578743a20412067656e746c6520626c656e64206f662070726573656e74206461792074657374696d6f6e69616c732c20737572766976696e6720666f6f74616765206f6620427572737465696e20616e64206869732066616d696c7920706572666f726d696e672c20686973746f726963616c2061726368697665732c20616e642074656c6c696e67207374696c6c732e205265766965772053656e74696d656e743a,2dad6cdee9a887fe2a935e3bd0e818fa2077ed86312caf339eec317b3d3e2472,"[19432, 2918, 25, 362, 21700, 20334, 315, 3042, 1899, 83510, 11, 39646, 21852, 315, 12369, 12429, 323, 806, 2997, 16380, 11, 13656, 38004, 11, 323, 11629, 2058, 82, 13, 10294, 23361, 3819, 25]",33,28,35
sst-593,test,1,tigges,True,0.61111,An uneven but intriguing drama that is part homage and part remake of the Italian masterpiece.,Review Text: An uneven but intriguing drama that is part homage and part remake of the Italian masterpiece. Review Sentiment:,'Review Text: An uneven but intriguing drama that is part homage and part remake of the Italian masterpiece. Review Sentiment:',52657669657720546578743a20416e20756e6576656e2062757420696e7472696775696e67206472616d612074686174206973207061727420686f6d61676520616e6420706172742072656d616b65206f6620746865204974616c69616e206d617374657270696563652e205265766965772053656e74696d656e743a,27a1eb7f36ceeda82618f0157c62461b02af2f19e28715b3dc16d9f45323c08e,"[19432, 2918, 25, 1527, 60337, 714, 40665, 19584, 429, 374, 949, 66989, 323, 949, 58055, 315, 279, 14811, 58731, 13, 10294, 23361, 3819, 25]",24,18,25
sst-594,test,1,tigges,True,0.80556,Windtalkers celebrates the human spirit and packs an emotional wallop.,Review Text: Windtalkers celebrates the human spirit and packs an emotional wallop. Review Sentiment:,'Review Text: Windtalkers celebrates the human spirit and packs an emotional wallop. Review Sentiment:',52657669657720546578743a2057696e6474616c6b6572732063656c65627261746573207468652068756d616e2073706972697420616e64207061636b7320616e20656d6f74696f6e616c2077616c6c6f702e205265766965772053656e74696d656e743a,d2017796f84c5466afc905a70e9f213c9c435d8912abb8b509a00416dfe00899,"[19432, 2918, 25, 22087, 35241, 388, 48093, 279, 3738, 8913, 323, 30306, 458, 14269, 40826, 22288, 13, 10294, 23361, 3819, 25]",21,15,22
sst-595,test,1,tigges,True,0.80556,"Having never been a huge fan of Dickens' 800-page novel, it surprised me how much pleasure I had watching McGrath's version.","Review Text: Having never been a huge fan of Dickens' 800-page novel, it surprised me how much pleasure I had watching McGrath's version. Review Sentiment:","""Review Text: Having never been a huge fan of Dickens' 800-page novel, it surprised me how much pleasure I had watching McGrath's version. Review Sentiment:""",52657669657720546578743a20486176696e67206e65766572206265656e206120687567652066616e206f66204469636b656e7327203830302d70616765206e6f76656c2c20697420737572707269736564206d6520686f77206d75636820706c656173757265204920686164207761746368696e67204d63477261746827732076657273696f6e2e205265766965772053656e74696d656e743a,ca9bcb6092667a7daac92fa462073f9206c7d103b6783ff69a37ffc7cae3e466,"[19432, 2918, 25, 20035, 2581, 1012, 264, 6765, 8405, 315, 92899, 6, 220, 23, 15, 15, 15112, 11514, 11, 432, 14453, 752, 1246, 1753, 16656, 358, 1030, 10099, 87750, 587, 594, 2319, 13, 10294, 23361, 3819, 25]",37,31,38
sst-596,test,1,tigges,True,0.76389,"The best thing the film does is to show us not only what that mind looks like, but how the creative process itself operates.","Review Text: The best thing the film does is to show us not only what that mind looks like, but how the creative process itself operates. Review Sentiment:","'Review Text: The best thing the film does is to show us not only what that mind looks like, but how the creative process itself operates. Review Sentiment:'",52657669657720546578743a205468652062657374207468696e67207468652066696c6d20646f657320697320746f2073686f77207573206e6f74206f6e6c7920776861742074686174206d696e64206c6f6f6b73206c696b652c2062757420686f77207468652063726561746976652070726f6365737320697473656c66206f706572617465732e205265766965772053656e74696d656e743a,a2230b4ec18b31bd359c13e579941d15e2565da2db2a2e40a046039f9b9ddc63,"[19432, 2918, 25, 576, 1850, 3166, 279, 4531, 1558, 374, 311, 1473, 601, 537, 1172, 1128, 429, 3971, 5868, 1075, 11, 714, 1246, 279, 11521, 1882, 5086, 26057, 13, 10294, 23361, 3819, 25]",33,27,34
sst-597,test,1,tigges,True,0.73611,"For all its failed connections, Divine Secrets of the Ya-Ya Sisterhood is nurturing, in a gauzy, dithering way.","Review Text: For all its failed connections, Divine Secrets of the Ya-Ya Sisterhood is nurturing, in a gauzy, dithering way. Review Sentiment:","'Review Text: For all its failed connections, Divine Secrets of the Ya-Ya Sisterhood is nurturing, in a gauzy, dithering way. Review Sentiment:'",52657669657720546578743a20466f7220616c6c20697473206661696c656420636f6e6e656374696f6e732c20446976696e652053656372657473206f66207468652059612d596120536973746572686f6f64206973206e7572747572696e672c20696e2061206761757a792c20646974686572696e67207761792e205265766965772053656e74696d656e743a,d9df3fb55b6b00300c381909d4c53bc545270923681ffaa0b7b968e0d5808345,"[19432, 2918, 25, 1752, 678, 1181, 4641, 13234, 11, 42261, 52079, 315, 279, 39384, 29137, 64, 47268, 5694, 374, 83811, 11, 304, 264, 342, 2863, 4246, 11, 294, 2485, 287, 1616, 13, 10294, 23361, 3819, 25]",36,32,39
sst-599,test,1,tigges,True,0.6875,But some unexpected zigs and zags help.,Review Text: But some unexpected zigs and zags help. Review Sentiment:,'Review Text: But some unexpected zigs and zags help. Review Sentiment:',52657669657720546578743a2042757420736f6d6520756e6578706563746564207a69677320616e64207a6167732068656c702e205265766965772053656e74696d656e743a,eca2e0056b1c664ec0549701d7162f3bb40ac3d7051f2cce255b5ac34c975d3f,"[19432, 2918, 25, 1988, 1045, 16500, 1147, 14462, 323, 1147, 2032, 1492, 13, 10294, 23361, 3819, 25]",17,11,18
sst-600,test,1,tigges,True,0.79167,The filmmakers skillfully evoke the sense of menace that nature holds for many urban dwellers.,Review Text: The filmmakers skillfully evoke the sense of menace that nature holds for many urban dwellers. Review Sentiment:,'Review Text: The filmmakers skillfully evoke the sense of menace that nature holds for many urban dwellers. Review Sentiment:',52657669657720546578743a205468652066696c6d6d616b65727320736b696c6c66756c6c792065766f6b65207468652073656e7365206f66206d656e6163652074686174206e617475726520686f6c647320666f72206d616e7920757262616e206477656c6c6572732e205265766965772053656e74696d656e743a,a79c91617f8297241e8b5f8baa8e47522ab609c17ffb8489ecc1a2ed39b2e21c,"[19432, 2918, 25, 576, 62103, 9947, 3641, 94163, 279, 5530, 315, 80595, 429, 6993, 9982, 369, 1657, 15662, 43835, 388, 13, 10294, 23361, 3819, 25]",25,21,28
sst-601,test,1,tigges,True,0.76389,"The laser-projected paintings provide a spell-casting beauty, while Russell and Dreyfus are a romantic pairing of hearts, preciously exposed as history corners them.","Review Text: The laser-projected paintings provide a spell-casting beauty, while Russell and Dreyfus are a romantic pairing of hearts, preciously exposed as history corners them. Review Sentiment:","'Review Text: The laser-projected paintings provide a spell-casting beauty, while Russell and Dreyfus are a romantic pairing of hearts, preciously exposed as history corners them. Review Sentiment:'",52657669657720546578743a20546865206c617365722d70726f6a6563746564207061696e74696e67732070726f766964652061207370656c6c2d63617374696e67206265617574792c207768696c652052757373656c6c20616e64204472657966757320617265206120726f6d616e7469632070616972696e67206f66206865617274732c2070726563696f75736c79206578706f73656420617320686973746f727920636f726e657273207468656d2e205265766965772053656e74696d656e743a,a51ef25d3bc522e36557d9146a7c39c57f4afbcf82bbcbeb01ab516097fee543,"[19432, 2918, 25, 576, 20486, 33696, 291, 35592, 3410, 264, 12845, 1786, 14725, 13143, 11, 1393, 24909, 323, 422, 8073, 69, 355, 525, 264, 23467, 47713, 315, 22662, 11, 5833, 13307, 14900, 438, 3840, 23462, 1105, 13, 10294, 23361, 3819, 25]",41,36,43
sst-603,test,1,tigges,True,0.72222,"This romantic thriller is steeped in the atmosphere of wartime England, and ably captures the speech patterns, moral codes and ideals of the 1940s.","Review Text: This romantic thriller is steeped in the atmosphere of wartime England, and ably captures the speech patterns, moral codes and ideals of the 1940s. Review Sentiment:","'Review Text: This romantic thriller is steeped in the atmosphere of wartime England, and ably captures the speech patterns, moral codes and ideals of the 1940s. Review Sentiment:'",52657669657720546578743a205468697320726f6d616e74696320746872696c6c6572206973207374656570656420696e207468652061746d6f737068657265206f662077617274696d6520456e676c616e642c20616e642061626c792063617074757265732074686520737065656368207061747465726e732c206d6f72616c20636f64657320616e6420696465616c73206f66207468652031393430732e205265766965772053656e74696d656e743a,5a48ba882d6466e6d226c0a589369c5623060562d4a162e1910ce0830d9141d7,"[19432, 2918, 25, 1096, 23467, 53361, 374, 31266, 291, 304, 279, 16566, 315, 86852, 9448, 11, 323, 668, 398, 40155, 279, 8806, 12624, 11, 15659, 13912, 323, 51705, 315, 279, 220, 16, 24, 19, 15, 82, 13, 10294, 23361, 3819, 25]",41,31,38
sst-604,test,1,tigges,True,0.83333,"Divine Secrets of the Ya-Ya Sisterhood may not be exactly divine, but it's definitely--defiantly--ya ya, what with all of those terrific songs and spirited performances.","Review Text: Divine Secrets of the Ya-Ya Sisterhood may not be exactly divine, but it's definitely--defiantly--ya ya, what with all of those terrific songs and spirited performances. Review Sentiment:","""Review Text: Divine Secrets of the Ya-Ya Sisterhood may not be exactly divine, but it's definitely--defiantly--ya ya, what with all of those terrific songs and spirited performances. Review Sentiment:""",52657669657720546578743a20446976696e652053656372657473206f66207468652059612d596120536973746572686f6f64206d6179206e6f742062652065786163746c7920646976696e652c20627574206974277320646566696e6974656c792d2d64656669616e746c792d2d79612079612c2077686174207769746820616c6c206f662074686f736520746572726966696320736f6e677320616e6420737069726974656420706572666f726d616e6365732e205265766965772053656e74696d656e743a,6e0cf4411a5dbf25b54a95b3b6766688b939e0e9e885217223bd2e97bc57d2df,"[19432, 2918, 25, 42261, 52079, 315, 279, 39384, 29137, 64, 47268, 5694, 1231, 537, 387, 6896, 29367, 11, 714, 432, 594, 8491, 313, 750, 5372, 398, 313, 7755, 13526, 11, 1128, 448, 678, 315, 1846, 42560, 11674, 323, 97043, 23675, 13, 10294, 23361, 3819, 25]",45,42,48
sst-606,test,1,tigges,True,0.72222,"A journey through memory, a celebration of living, and a sobering rumination on fatality, classism, and ignorance.","Review Text: A journey through memory, a celebration of living, and a sobering rumination on fatality, classism, and ignorance. Review Sentiment:","'Review Text: A journey through memory, a celebration of living, and a sobering rumination on fatality, classism, and ignorance. Review Sentiment:'",52657669657720546578743a2041206a6f75726e6579207468726f756768206d656d6f72792c20612063656c6562726174696f6e206f66206c6976696e672c20616e64206120736f626572696e672072756d696e6174696f6e206f6e20666174616c6974792c20636c61737369736d2c20616e642069676e6f72616e63652e205265766965772053656e74696d656e743a,afafe87a80aff30cc7b59e02d89d4b394f07d216c3fa43ad6785a8473639cef8,"[19432, 2918, 25, 362, 11618, 1526, 4938, 11, 264, 24916, 315, 5382, 11, 323, 264, 49405, 287, 13995, 2554, 389, 8664, 2719, 11, 536, 2142, 11, 323, 40560, 13, 10294, 23361, 3819, 25]",33,27,34
sst-607,test,1,tigges,True,0.83333,Resourceful and ingenious entertainment.,Review Text: Resourceful and ingenious entertainment. Review Sentiment:,'Review Text: Resourceful and ingenious entertainment. Review Sentiment:',52657669657720546578743a205265736f7572636566756c20616e6420696e67656e696f757320656e7465727461696e6d656e742e205265766965772053656e74696d656e743a,91450ba4171aeda2addce716de34740ab265dfe4a0ccc4b6ab9a3b0eee387a63,"[19432, 2918, 25, 11765, 1262, 323, 96699, 16517, 13, 10294, 23361, 3819, 25]",13,8,15
sst-608,test,1,tigges,True,0.77778,"''Antwone Fisher'' is an earnest, by-the-numbers effort by Washington.","Review Text: ''Antwone Fisher'' is an earnest, by-the-numbers effort by Washington. Review Sentiment:","""Review Text: ''Antwone Fisher'' is an earnest, by-the-numbers effort by Washington. Review Sentiment:""",52657669657720546578743a202727416e74776f6e6520466973686572272720697320616e206561726e6573742c2062792d7468652d6e756d62657273206566666f72742062792057617368696e67746f6e2e205265766965772053656e74696d656e743a,b487cbf7fc9a0f4d05251cc541e3817a428aba111930b61dd27bf5c89aea3c14,"[19432, 2918, 25, 3355, 17117, 86, 603, 35504, 4605, 374, 458, 54249, 11, 553, 10603, 31194, 1902, 5041, 553, 6515, 13, 10294, 23361, 3819, 25]",25,20,27
sst-610,test,1,tigges,True,0.875,A historical epic with the courage of its convictions about both scope and detail.,Review Text: A historical epic with the courage of its convictions about both scope and detail. Review Sentiment:,'Review Text: A historical epic with the courage of its convictions about both scope and detail. Review Sentiment:',52657669657720546578743a204120686973746f726963616c206570696320776974682074686520636f7572616765206f662069747320636f6e76696374696f6e732061626f757420626f74682073636f706520616e642064657461696c2e205265766965772053656e74696d656e743a,821d60e6635d037a8e4cc0c2c3f475db2649e3f29a3a408fce8e92c68b596880,"[19432, 2918, 25, 362, 13656, 24679, 448, 279, 24744, 315, 1181, 46915, 911, 2176, 6891, 323, 7716, 13, 10294, 23361, 3819, 25]",22,16,23
sst-613,test,1,tigges,True,0.55556,sympathetically captures the often futile lifestyle of young people in modern Japan.,Review Text: sympathetically captures the often futile lifestyle of young people in modern Japan. Review Sentiment:,'Review Text: sympathetically captures the often futile lifestyle of young people in modern Japan. Review Sentiment:',52657669657720546578743a2073796d7061746865746963616c6c7920636170747572657320746865206f6674656e20667574696c65206c6966657374796c65206f6620796f756e672070656f706c6520696e206d6f6465726e204a6170616e2e205265766965772053656e74696d656e743a,9a066929a78ad512b598d7c843cd5d49583fe797ad31bc40699ab9ad49e8bb8b,"[19432, 2918, 25, 32718, 36674, 40155, 279, 3545, 84527, 18899, 315, 3908, 1251, 304, 6481, 6323, 13, 10294, 23361, 3819, 25]",21,17,24
sst-615,test,1,tigges,True,0.86111,"These are lives worth watching, paths worth following.","Review Text: These are lives worth watching, paths worth following. Review Sentiment:","'Review Text: These are lives worth watching, paths worth following. Review Sentiment:'",52657669657720546578743a20546865736520617265206c6976657320776f727468207761746368696e672c20706174687320776f72746820666f6c6c6f77696e672e205265766965772053656e74696d656e743a,b7c6188634d98b7fc547ed8900f90e1bb3e2fe29b9f4592bc8dadef5e78c325d,"[19432, 2918, 25, 4220, 525, 6305, 5802, 10099, 11, 12716, 5802, 2701, 13, 10294, 23361, 3819, 25]",17,11,18
sst-616,test,1,tigges,True,0.79167,"It's rather like a Lifetime special--pleasant, sweet and forgettable.","Review Text: It's rather like a Lifetime special--pleasant, sweet and forgettable. Review Sentiment:","""Review Text: It's rather like a Lifetime special--pleasant, sweet and forgettable. Review Sentiment:""",52657669657720546578743a204974277320726174686572206c696b652061204c69666574696d65207370656369616c2d2d706c656173616e742c20737765657420616e6420666f726765747461626c652e205265766965772053656e74696d656e743a,7345cf920fa264f8c105cf8b10b8275de68d02d2844741ae7e38227e9263a2d4,"[19432, 2918, 25, 1084, 594, 4751, 1075, 264, 64352, 3281, 313, 43907, 11, 10226, 323, 10667, 2005, 13, 10294, 23361, 3819, 25]",22,17,24
sst-617,test,1,tigges,True,0.79167,A moody horror\/thriller elevated by deft staging and the director's well-known narrative gamesmanship.,Review Text: A moody horror\/thriller elevated by deft staging and the director's well-known narrative gamesmanship. Review Sentiment:,"""Review Text: A moody horror\\/thriller elevated by deft staging and the director's well-known narrative gamesmanship. Review Sentiment:""",52657669657720546578743a2041206d6f6f647920686f72726f725c2f746872696c6c657220656c65766174656420627920646566742073746167696e6720616e6420746865206469726563746f7227732077656c6c2d6b6e6f776e206e61727261746976652067616d65736d616e736869702e205265766965772053656e74696d656e743a,a30b6807693a0715ef98aa7de18371ba2f40b222366ca3ec574748b294136b2b,"[19432, 2918, 25, 362, 4544, 1076, 21452, 4739, 60024, 15252, 31289, 553, 707, 83, 47762, 323, 279, 7538, 594, 1632, 21309, 19221, 3868, 57732, 13, 10294, 23361, 3819, 25]",29,25,32
sst-618,test,1,tigges,True,0.90278,"As a singular character study, it's perfect.","Review Text: As a singular character study, it's perfect. Review Sentiment:","""Review Text: As a singular character study, it's perfect. Review Sentiment:""",52657669657720546578743a20417320612073696e67756c6172206368617261637465722073747564792c206974277320706572666563742e205265766965772053656e74696d656e743a,f44a5c7f91f7466fc745ee9274c432199805ceba12f0bfdf56f2b48dbc7540f6,"[19432, 2918, 25, 1634, 264, 33944, 3668, 3920, 11, 432, 594, 4727, 13, 10294, 23361, 3819, 25]",17,11,18
sst-619,test,1,tigges,True,0.84722,It's also the year's sweetest movie.,Review Text: It's also the year's sweetest movie. Review Sentiment:,"""Review Text: It's also the year's sweetest movie. Review Sentiment:""",52657669657720546578743a204974277320616c736f2074686520796561722773207377656574657374206d6f7669652e205265766965772053656e74696d656e743a,3d43cb3b537e22f682c964596886866c61289e4f8c2687136186747c145cb1f1,"[19432, 2918, 25, 1084, 594, 1083, 279, 1042, 594, 10226, 477, 5700, 13, 10294, 23361, 3819, 25]",17,11,18
sst-620,test,1,tigges,True,0.83333,"A graceful, contemplative film that gradually and artfully draws us into a world where the personal and the political get fatally intertwined.","Review Text: A graceful, contemplative film that gradually and artfully draws us into a world where the personal and the political get fatally intertwined. Review Sentiment:","'Review Text: A graceful, contemplative film that gradually and artfully draws us into a world where the personal and the political get fatally intertwined. Review Sentiment:'",52657669657720546578743a204120677261636566756c2c20636f6e74656d706c61746976652066696c6d2074686174206772616475616c6c7920616e642061727466756c6c7920647261777320757320696e746f206120776f726c642077686572652074686520706572736f6e616c20616e642074686520706f6c69746963616c2067657420666174616c6c7920696e7465727477696e65642e205265766965772053656e74696d656e743a,bb03bc66a8f25e9c9670156b00d99fd717cc70287c666035ea3abae5bf026d5f,"[19432, 2918, 25, 362, 77362, 11, 38371, 1388, 4531, 429, 26024, 323, 1947, 3641, 26643, 601, 1119, 264, 1879, 1380, 279, 4345, 323, 279, 4948, 633, 71361, 98792, 13, 10294, 23361, 3819, 25]",33,29,36
sst-621,test,1,tigges,True,0.63889,"While not as aggressively impressive as its American counterpart, ''In the Bedroom,'' Moretti's film makes its own, quieter observations","Review Text: While not as aggressively impressive as its American counterpart, ''In the Bedroom,'' Moretti's film makes its own, quieter observations Review Sentiment:","""Review Text: While not as aggressively impressive as its American counterpart, ''In the Bedroom,'' Moretti's film makes its own, quieter observations Review Sentiment:""",52657669657720546578743a205768696c65206e6f7420617320616767726573736976656c7920696d70726573736976652061732069747320416d65726963616e20636f756e746572706172742c202727496e2074686520426564726f6f6d2c2727204d6f726574746927732066696c6d206d616b657320697473206f776e2c2071756965746572206f62736572766174696f6e73205265766965772053656e74696d656e743a,160a7c1b09a1edd2300180e384c164b1f497580d3210ee83770c016b9b6d2dc2,"[19432, 2918, 25, 5976, 537, 438, 48039, 15978, 438, 1181, 3693, 44016, 11, 3355, 641, 279, 32855, 40510, 4398, 97465, 594, 4531, 3643, 1181, 1828, 11, 89745, 23722, 10294, 23361, 3819, 25]",32,28,35
sst-622,test,1,tigges,True,0.66667,The experience of watching blobby old-school CGI animation in this superlarge format is just surreal enough to be diverting.,Review Text: The experience of watching blobby old-school CGI animation in this superlarge format is just surreal enough to be diverting. Review Sentiment:,'Review Text: The experience of watching blobby old-school CGI animation in this superlarge format is just surreal enough to be diverting. Review Sentiment:',52657669657720546578743a2054686520657870657269656e6365206f66207761746368696e6720626c6f626279206f6c642d7363686f6f6c2043474920616e696d6174696f6e20696e20746869732073757065726c6172676520666f726d6174206973206a757374207375727265616c20656e6f75676820746f20626520646976657274696e672e205265766965772053656e74696d656e743a,6d260a88df76ec4096a5e26e1e3517f56a16c5fba7f7e045eacf32c9609946cb,"[19432, 2918, 25, 576, 3139, 315, 10099, 23404, 1694, 2310, 34689, 63427, 10355, 304, 419, 2256, 16767, 3561, 374, 1101, 64523, 3322, 311, 387, 35998, 287, 13, 10294, 23361, 3819, 25]",31,27,34
sst-623,test,1,tigges,True,0.73611,Time Changer may not be the most memorable cinema session but its profound self-evaluation message about our fragile existence and the absence of spiritual guidance should at least invade an abundance of mindsets,Review Text: Time Changer may not be the most memorable cinema session but its profound self-evaluation message about our fragile existence and the absence of spiritual guidance should at least invade an abundance of mindsets Review Sentiment:,'Review Text: Time Changer may not be the most memorable cinema session but its profound self-evaluation message about our fragile existence and the absence of spiritual guidance should at least invade an abundance of mindsets Review Sentiment:',52657669657720546578743a2054696d65204368616e676572206d6179206e6f7420626520746865206d6f7374206d656d6f7261626c652063696e656d612073657373696f6e20627574206974732070726f666f756e642073656c662d6576616c756174696f6e206d6573736167652061626f7574206f75722066726167696c65206578697374656e636520616e642074686520616273656e6365206f662073706972697475616c2067756964616e63652073686f756c64206174206c6561737420696e7661646520616e206162756e64616e6365206f66206d696e6473657473205265766965772053656e74696d656e743a,fcfc3a9ba6ba7a21c1fe0025c3cc2b7f9b7ca05bb9cb6fa4a74ef63514eef1c9,"[19432, 2918, 25, 4120, 910, 4003, 1231, 537, 387, 279, 1429, 32496, 33192, 3797, 714, 1181, 27155, 656, 5655, 23819, 1943, 911, 1039, 44250, 13885, 323, 279, 19265, 315, 17849, 18821, 1265, 518, 3245, 74172, 458, 36392, 315, 3971, 4917, 10294, 23361, 3819, 25]",44,39,46
sst-624,test,1,tigges,True,0.54167,"''The Emperor's New Clothes'' begins with a simple plan... Well, at least that's the plan.","Review Text: ''The Emperor's New Clothes'' begins with a simple plan... Well, at least that's the plan. Review Sentiment:","""Review Text: ''The Emperor's New Clothes'' begins with a simple plan... Well, at least that's the plan. Review Sentiment:""",52657669657720546578743a20272754686520456d7065726f722773204e657720436c6f74686573272720626567696e73207769746820612073696d706c6520706c616e2e2e2e2057656c6c2c206174206c65617374207468617427732074686520706c616e2e205265766965772053656e74696d656e743a,43a2d4fde7358f70cf84d3a90c48ad3e0b6abf56220fccdde59c0944707e8930,"[19432, 2918, 25, 3355, 785, 34314, 594, 1532, 76524, 4605, 12033, 448, 264, 4285, 3119, 1112, 8325, 11, 518, 3245, 429, 594, 279, 3119, 13, 10294, 23361, 3819, 25]",29,24,31
